price,volume,symbol
2769.95,7148,11536_NSE
2762.95,3777,11536_NSE
2763.3501,3351,11536_NSE
2760.05,2527,11536_NSE
2763.8501,2942,11536_NSE
2762.3501,1951,11536_NSE
2766.3501,1805,11536_NSE
2769,2105,11536_NSE
2763.6499,2910,11536_NSE
2763.05,2211,11536_NSE
2762.8999,2181,11536_NSE
2761.2,1486,11536_NSE
2755.8501,4071,11536_NSE
2758,2435,11536_NSE
2755,2285,11536_NSE
2753,3274,11536_NSE
2754.45,2501,11536_NSE
2752.75,2246,11536_NSE
2759,2947,11536_NSE
2757,2280,11536_NSE
2754.6001,1289,11536_NSE
2755.5,1740,11536_NSE
2752.3999,1586,11536_NSE
2752,5745,11536_NSE
2753,2258,11536_NSE
2753.25,1435,11536_NSE
2754.8,1619,11536_NSE
2752,1334,11536_NSE
2751,890,11536_NSE
2745.25,4603,11536_NSE
2746.95,2283,11536_NSE
2746.3999,2075,11536_NSE
2747.05,2343,11536_NSE
2746.1001,1703,11536_NSE
2746.6001,1197,11536_NSE
2746.25,1142,11536_NSE
2747.25,3078,11536_NSE
2748.6001,1630,11536_NSE
2751.8,968,11536_NSE
2753.1499,2184,11536_NSE
2753.3999,2444,11536_NSE
2753.7,1406,11536_NSE
2758.6001,2686,11536_NSE
2755.45,972,11536_NSE
2755.7,2391,11536_NSE
2756,1248,11536_NSE
2754.1001,1026,11536_NSE
2754.8501,934,11536_NSE
2754.5,1019,11536_NSE
2753.05,605,11536_NSE
2751.95,1972,11536_NSE
2750.7,1247,11536_NSE
2749.75,603,11536_NSE
2748.3999,584,11536_NSE
2747.55,1530,11536_NSE
2749,2506,11536_NSE
2748.3,998,11536_NSE
2751.5,849,11536_NSE
2751.45,1042,11536_NSE
2754.05,995,11536_NSE
2757.45,2166,11536_NSE
2757.1499,984,11536_NSE
2761.5,2580,11536_NSE
2761.05,2181,11536_NSE
2762.6001,2389,11536_NSE
2763.8501,2342,11536_NSE
2762.75,2935,11536_NSE
2762,1266,11536_NSE
2761.8501,1563,11536_NSE
2764.6001,1961,11536_NSE
2766.5,6686,11536_NSE
2768.7,1436,11536_NSE
2768.95,1857,11536_NSE
2769.25,685,11536_NSE
2767.2,830,11536_NSE
2772.55,6536,11536_NSE
2770,1181,11536_NSE
2770.5,1664,11536_NSE
2770.6499,1280,11536_NSE
2770.6499,2106,11536_NSE
2769.45,1030,11536_NSE
2772.8,2946,11536_NSE
2779,6148,11536_NSE
2775.5,3525,11536_NSE
2776.5,1259,11536_NSE
2775,3263,11536_NSE
2775.8999,1424,11536_NSE
2775.25,1122,11536_NSE
2775.2,985,11536_NSE
2775.5,3754,11536_NSE
2778,2579,11536_NSE
2777.05,1725,11536_NSE
2778.1001,695,11536_NSE
2776.75,1119,11536_NSE
2778.5,2171,11536_NSE
2780.25,3862,11536_NSE
2776.3501,3498,11536_NSE
2776.1499,649,11536_NSE
2775,1445,11536_NSE
2775,953,11536_NSE
2775,1774,11536_NSE
2776,1560,11536_NSE
2775,1073,11536_NSE
2775.05,2584,11536_NSE
2775,2097,11536_NSE
2776.3,2277,11536_NSE
2776.55,600,11536_NSE
2777.95,741,11536_NSE
2783.25,3879,11536_NSE
2780.55,1861,11536_NSE
2780.25,882,11536_NSE
2781,715,11536_NSE
2782.6001,1021,11536_NSE
2782.3999,1095,11536_NSE
2783.7,2338,11536_NSE
2784.1001,661,11536_NSE
2784.8999,910,11536_NSE
2784.3501,1099,11536_NSE
2782,2045,11536_NSE
2780,852,11536_NSE
2780.1001,1409,11536_NSE
2780,1822,11536_NSE
2780.8,672,11536_NSE
2780.3999,1844,11536_NSE
2780.05,957,11536_NSE
2780.05,1811,11536_NSE
2780.25,660,11536_NSE
2780.05,1155,11536_NSE
2780,840,11536_NSE
2781,1687,11536_NSE
2780.1001,378,11536_NSE
2781,295,11536_NSE
2781.7,628,11536_NSE
2782.75,3931,11536_NSE
2784,1166,11536_NSE
2791.8999,8607,11536_NSE
2789.05,2666,11536_NSE
2787.3999,1170,11536_NSE
2784.8999,2494,11536_NSE
2783.3,884,11536_NSE
2780.05,3724,11536_NSE
2780.1499,2928,11536_NSE
2780,1818,11536_NSE
2782,356,11536_NSE
2782.55,976,11536_NSE
2781.55,657,11536_NSE
2781.8501,513,11536_NSE
2781.05,514,11536_NSE
2780.25,567,11536_NSE
2780.25,409,11536_NSE
2780.1001,1260,11536_NSE
2780.05,1014,11536_NSE
2780,539,11536_NSE
2780.1001,384,11536_NSE
2780.7,638,11536_NSE
2780.75,733,11536_NSE
2780.3999,644,11536_NSE
2780.05,250,11536_NSE
2780,1624,11536_NSE
2779.3999,1206,11536_NSE
2777,2214,11536_NSE
2777.5,824,11536_NSE
2778.1499,967,11536_NSE
2776,2321,11536_NSE
2778,797,11536_NSE
2778,658,11536_NSE
2779.95,1446,11536_NSE
2780,527,11536_NSE
2780.8999,609,11536_NSE
2780.5,730,11536_NSE
2783.2,1986,11536_NSE
2784.8501,767,11536_NSE
2783.55,1444,11536_NSE
2784.8,2400,11536_NSE
2785,505,11536_NSE
2784.55,379,11536_NSE
2784.75,561,11536_NSE
2780.3999,1607,11536_NSE
2783.95,971,11536_NSE
2782.95,566,11536_NSE
2783.1001,441,11536_NSE
2783.1001,428,11536_NSE
2784.25,257,11536_NSE
2783.75,373,11536_NSE
2782.5,406,11536_NSE
2782.2,570,11536_NSE
2781.1001,563,11536_NSE
2781.95,502,11536_NSE
2782.3999,455,11536_NSE
2780.5,504,11536_NSE
2780.5,386,11536_NSE
2781,406,11536_NSE
2783,943,11536_NSE
2783.25,508,11536_NSE
2783.55,618,11536_NSE
2781.8,289,11536_NSE
2782.1001,615,11536_NSE
2781.25,275,11536_NSE
2780.6001,388,11536_NSE
2780.1001,382,11536_NSE
2780.8999,339,11536_NSE
2780.7,217,11536_NSE
2780.1001,273,11536_NSE
2780.1001,350,11536_NSE
2776.25,1721,11536_NSE
2776.8,855,11536_NSE
2777.1499,671,11536_NSE
2777,679,11536_NSE
2776.95,650,11536_NSE
2777,503,11536_NSE
2775.1001,1435,11536_NSE
2779.1001,834,11536_NSE
2778.3,758,11536_NSE
2779.5,684,11536_NSE
2779.95,521,11536_NSE
2779.25,476,11536_NSE
2779.6499,514,11536_NSE
2780.95,721,11536_NSE
2780,539,11536_NSE
2781.75,1050,11536_NSE
2781,872,11536_NSE
2780.6499,2944,11536_NSE
2780.1001,371,11536_NSE
2778.8501,457,11536_NSE
2780.05,1009,11536_NSE
2780.3501,354,11536_NSE
2779.1499,529,11536_NSE
2780.05,633,11536_NSE
2780,376,11536_NSE
2778.8,551,11536_NSE
2778,730,11536_NSE
2779.3,726,11536_NSE
2779.3501,651,11536_NSE
2780,560,11536_NSE
2778.95,464,11536_NSE
2779,617,11536_NSE
2778.6499,772,11536_NSE
2779.75,411,11536_NSE
2779,280,11536_NSE
2778.8,696,11536_NSE
2777.7,492,11536_NSE
2778,772,11536_NSE
2777.5,558,11536_NSE
2777.55,1551,11536_NSE
2777.55,548,11536_NSE
2777.1001,235,11536_NSE
2775.3501,34382,11536_NSE
2775.75,579,11536_NSE
2776.75,535,11536_NSE
2775.75,229,11536_NSE
2775.1499,277,11536_NSE
2775.6499,1302,11536_NSE
2775,751,11536_NSE
2775,366,11536_NSE
2770.3999,3243,11536_NSE
2772.3,2800,11536_NSE
2773.3999,2566,11536_NSE
2772.2,575,11536_NSE
2772,972,11536_NSE
2770.5,506,11536_NSE
2770.05,928,11536_NSE
2770.05,650,11536_NSE
2770.1001,656,11536_NSE
2770.05,413,11536_NSE
2770,488,11536_NSE
2769.8,409,11536_NSE
2769,379,11536_NSE
2767.5,1187,11536_NSE
2767.05,1570,11536_NSE
2766.05,1360,11536_NSE
2766.45,587,11536_NSE
2765.1499,1128,11536_NSE
2765.2,2312,11536_NSE
2763.3999,3998,11536_NSE
2762.05,2201,11536_NSE
2761.55,836,11536_NSE
2762.05,1183,11536_NSE
2763.3,547,11536_NSE
2762.3501,490,11536_NSE
2763.8,465,11536_NSE
2762.1001,725,11536_NSE
2762.25,1078,11536_NSE
2758.8501,2837,11536_NSE
2763.1001,5226,11536_NSE
2761.8501,1125,11536_NSE
2761.25,1359,11536_NSE
2760.05,753,11536_NSE
2757.8,645,11536_NSE
2759.5,1040,11536_NSE
2761.1499,2497,11536_NSE
2763.05,1528,11536_NSE
2762,709,11536_NSE
2762.1499,670,11536_NSE
2763.6499,661,11536_NSE
2764.6499,3680,11536_NSE
2765.1001,1120,11536_NSE
2768.75,1302,11536_NSE
2769.5,950,11536_NSE
2769.25,527,11536_NSE
2770,640,11536_NSE
2770.8,708,11536_NSE
2775,2785,11536_NSE
2774.95,2536,11536_NSE
2774,690,11536_NSE
2773.6499,445,11536_NSE
2773.8,277,11536_NSE
2773.3999,502,11536_NSE
2775.3501,736,11536_NSE
2774.8501,622,11536_NSE
2774.75,278,11536_NSE
2774.5,446,11536_NSE
2775.45,1089,11536_NSE
2779.55,3197,11536_NSE
2778,283,11536_NSE
2776.05,344,11536_NSE
2778.1001,686,11536_NSE
2778.55,410,11536_NSE
2777.3,1321,11536_NSE
2776.6499,674,11536_NSE
2776.8,756,11536_NSE
2777.75,2174,11536_NSE
2779.25,667,11536_NSE
2778.6001,987,11536_NSE
2779.7,522,11536_NSE
2783,2743,11536_NSE
2783.5,1231,11536_NSE
2783.1001,344,11536_NSE
2783.3999,904,11536_NSE
2785,4396,11536_NSE
2785.75,1820,11536_NSE
2787.8,2088,11536_NSE
2789.3999,2431,11536_NSE
2789.45,1601,11536_NSE
2785.55,2943,11536_NSE
2786.6499,1752,11536_NSE
2791.6001,4365,11536_NSE
2792,2478,11536_NSE
2794.8999,2903,11536_NSE
2796,4647,11536_NSE
2796,1717,11536_NSE
2797.6499,3108,11536_NSE
2795.3501,2293,11536_NSE
2788.8501,5552,11536_NSE
2793.05,4567,11536_NSE
2793.1001,2071,11536_NSE
2792.6001,1610,11536_NSE
2791.3,2058,11536_NSE
2792.6001,1963,11536_NSE
2791.1001,1783,11536_NSE
2792.2,2365,11536_NSE
2791.2,1547,11536_NSE
2791.1499,1576,11536_NSE
2793,3283,11536_NSE
2792.05,2711,11536_NSE
2790.75,2273,11536_NSE
2790.6499,1996,11536_NSE
2790.75,1894,11536_NSE
2790.95,3419,11536_NSE
2789.7,2067,11536_NSE
2789,2745,11536_NSE
2789.8,2695,11536_NSE
2789.1499,3068,11536_NSE
2788.25,5638,11536_NSE
2788.55,3688,11536_NSE
2789,2097,11536_NSE
2788.7,4248,11536_NSE
2788.95,3333,11536_NSE
2790.5,4282,11536_NSE
2790.1001,2367,11536_NSE
2790.25,2145,11536_NSE
2789.45,3818,11536_NSE
2788,2009,11536_NSE
2778.8999,26243,11536_NSE
2774.95,6917,11536_NSE
2771.5,13028,11536_NSE
2767.2,11935,11536_NSE
2777.8,11091,11536_NSE
2782.6499,7782,11536_NSE
2773.6499,8560,11536_NSE
2782.3501,10051,11536_NSE
2786.45,6905,11536_NSE
2784.75,3600,11536_NSE
2782.25,2537,11536_NSE
2780.3501,1630,11536_NSE
2780,2248,11536_NSE
2783.7,2108,11536_NSE
2783.6499,8201,11536_NSE
2787.5,2991,11536_NSE
2793.8999,11202,11536_NSE
2797.5,6219,11536_NSE
2793.5,14291,11536_NSE
2793.3,3703,11536_NSE
2788.3,4124,11536_NSE
2786.45,3381,11536_NSE
2789.55,3203,11536_NSE
2797.6001,3447,11536_NSE
2798.7,4675,11536_NSE
2795.1499,2662,11536_NSE
2800,1984,11536_NSE
2799,2577,11536_NSE
2801,4412,11536_NSE
2802,1751,11536_NSE
2803.2,8658,11536_NSE
2804.7,6866,11536_NSE
2802.3,8016,11536_NSE
2801,4809,11536_NSE
2803,5166,11536_NSE
2802.05,2320,11536_NSE
2804,2199,11536_NSE
2804.95,8461,11536_NSE
2804,2036,11536_NSE
2804.8,4828,11536_NSE
2805.75,5011,11536_NSE
2805.45,1190,11536_NSE
2804.8999,3062,11536_NSE
2803.55,1645,11536_NSE
2802.8,1421,11536_NSE
2800.05,3332,11536_NSE
2800.2,2193,11536_NSE
2799.25,5440,11536_NSE
2798.6499,1365,11536_NSE
2801,5817,11536_NSE
2802.25,2339,11536_NSE
2801.8501,677,11536_NSE
2801.8999,1013,11536_NSE
2803.05,3331,11536_NSE
2807.8999,4819,11536_NSE
2808.05,5860,11536_NSE
2807.8999,2605,11536_NSE
2807.8,2353,11536_NSE
2806.6499,1693,11536_NSE
2805,1891,11536_NSE
2804.8,1203,11536_NSE
2804.45,1135,11536_NSE
2804.55,1188,11536_NSE
2804.3,1894,11536_NSE
2803.8999,990,11536_NSE
2804.5,1396,11536_NSE
2804.3,1466,11536_NSE
2806.8,1246,11536_NSE
2806.95,1048,11536_NSE
2808.3,2320,11536_NSE
2809,5631,11536_NSE
2809.3999,1311,11536_NSE
2808.8999,1570,11536_NSE
2808.8,943,11536_NSE
2808.95,3018,11536_NSE
2809.55,2977,11536_NSE
2809,1848,11536_NSE
2808.25,2224,11536_NSE
2808,1059,11536_NSE
2808.3,1451,11536_NSE
2807.2,1678,11536_NSE
2806.95,927,11536_NSE
2806.1499,1486,11536_NSE
2804.6001,2181,11536_NSE
2804.3999,971,11536_NSE
2804.8,1389,11536_NSE
2805.45,1028,11536_NSE
2805.2,1555,11536_NSE
2805.1499,536,11536_NSE
2803.8,3657,11536_NSE
2801.3999,2193,11536_NSE
2801.2,1900,11536_NSE
2799.95,2716,11536_NSE
2800,2413,11536_NSE
2798.8501,4846,11536_NSE
2797.75,1503,11536_NSE
2797.6001,1051,11536_NSE
2797,2258,11536_NSE
2796.8501,1657,11536_NSE
2800.05,2760,11536_NSE
2799.8999,2196,11536_NSE
2801,2956,11536_NSE
2800.55,2513,11536_NSE
2800.1499,1987,11536_NSE
2801,1015,11536_NSE
2801,1405,11536_NSE
2801.8,969,11536_NSE
2803.8999,2114,11536_NSE
2802.3999,1356,11536_NSE
2804.3999,867,11536_NSE
2804.25,1500,11536_NSE
2804.8999,883,11536_NSE
2806.8999,2111,11536_NSE
2808.6499,2311,11536_NSE
2809,1972,11536_NSE
2811.8,14248,11536_NSE
2810.55,2771,11536_NSE
2811.3999,1580,11536_NSE
2810.1001,2877,11536_NSE
2810,1911,11536_NSE
2809.5,2032,11536_NSE
2809.25,1195,11536_NSE
2808.95,3405,11536_NSE
2811,3658,11536_NSE
2811.1499,1709,11536_NSE
2811,2359,11536_NSE
2811.25,2479,11536_NSE
2811.2,1522,11536_NSE
2811,859,11536_NSE
2811.7,1606,11536_NSE
2811.45,1243,11536_NSE
2811.1499,914,11536_NSE
2810,3369,11536_NSE
2810,3054,11536_NSE
2810,1249,11536_NSE
2810.05,3877,11536_NSE
2811.3501,1762,11536_NSE
2811.05,519,11536_NSE
2811.2,836,11536_NSE
2811.1001,3061,11536_NSE
2810,1775,11536_NSE
2811.1001,1459,11536_NSE
2810.95,676,11536_NSE
2810.25,1006,11536_NSE
2811.2,2273,11536_NSE
2810.8,1043,11536_NSE
2810,1901,11536_NSE
2809.5,1266,11536_NSE
2809.55,2386,11536_NSE
2809.6001,788,11536_NSE
2810.05,621,11536_NSE
2809.8999,830,11536_NSE
2808.55,1509,11536_NSE
2808.6001,1606,11536_NSE
2808.8,984,11536_NSE
2808.8999,705,11536_NSE
2806.7,2020,11536_NSE
2804.3999,4366,11536_NSE
2806.5,742,11536_NSE
2806.2,641,11536_NSE
2805.55,1048,11536_NSE
2804.25,1209,11536_NSE
2804.5,855,11536_NSE
2803.95,760,11536_NSE
2803.5,1152,11536_NSE
2802.8,1690,11536_NSE
2802.55,1111,11536_NSE
2803.1499,1243,11536_NSE
2803,987,11536_NSE
2803.05,1229,11536_NSE
2803.6001,1080,11536_NSE
2804.5,1896,11536_NSE
2804.3999,964,11536_NSE
2804.95,1547,11536_NSE
2805.1001,970,11536_NSE
2805.3501,944,11536_NSE
2805.3999,2012,11536_NSE
2805.5,889,11536_NSE
2805.5,957,11536_NSE
2805.5,940,11536_NSE
2805.3999,1055,11536_NSE
2807.8501,2135,11536_NSE
2808,873,11536_NSE
2809.8999,852,11536_NSE
2809.75,1105,11536_NSE
2807.75,1430,11536_NSE
2807.7,861,11536_NSE
2806,2252,11536_NSE
2805.1499,1091,11536_NSE
2805,847,11536_NSE
2804.6499,975,11536_NSE
2805.05,1633,11536_NSE
2804.55,575,11536_NSE
2804.7,1032,11536_NSE
2804.6499,1179,11536_NSE
2804.3999,1160,11536_NSE
2804.2,1077,11536_NSE
2804.3999,835,11536_NSE
2803.3501,1394,11536_NSE
2803.7,1545,11536_NSE
2801.6499,4462,11536_NSE
2804.3999,2729,11536_NSE
2804,2553,11536_NSE
2805.6499,2246,11536_NSE
2804.6499,1442,11536_NSE
2802.8501,1878,11536_NSE
2803.7,602,11536_NSE
2803.6001,908,11536_NSE
2802.6499,1107,11536_NSE
2802.55,1040,11536_NSE
2803,1875,11536_NSE
2803.5,1257,11536_NSE
2807.5,742,11536_NSE
2806.1499,1317,11536_NSE
2806.7,1834,11536_NSE
2808.3999,2408,11536_NSE
2807.8501,1388,11536_NSE
2806.8501,1536,11536_NSE
2807.5,898,11536_NSE
2807.3999,955,11536_NSE
2807.05,1391,11536_NSE
2807.6499,1375,11536_NSE
2805.25,1871,11536_NSE
2806.3,1449,11536_NSE
2807.1499,1020,11536_NSE
2807.5,938,11536_NSE
2807,819,11536_NSE
2806.95,833,11536_NSE
2805.95,4093,11536_NSE
2806.45,3038,11536_NSE
2806.1499,968,11536_NSE
2807.05,1668,11536_NSE
2805.1001,1627,11536_NSE
2806,479,11536_NSE
2804.45,6754,11536_NSE
2804.7,1146,11536_NSE
2803.6499,1036,11536_NSE
2801.8,2546,11536_NSE
2803.55,1301,11536_NSE
2803.45,1556,11536_NSE
2802.3999,1065,11536_NSE
2801.8,1381,11536_NSE
2801.8501,766,11536_NSE
2801.7,969,11536_NSE
2801.7,772,11536_NSE
2801.95,1194,11536_NSE
2801.75,1292,11536_NSE
2802.55,2953,11536_NSE
2801.7,1446,11536_NSE
2801.05,978,11536_NSE
2801.75,1756,11536_NSE
2801.55,504,11536_NSE
2801.5,1009,11536_NSE
2798.1001,4551,11536_NSE
2798.8999,944,11536_NSE
2799.1001,655,11536_NSE
2799.1001,740,11536_NSE
2798,2391,11536_NSE
2798.1001,1218,11536_NSE
2798.2,662,11536_NSE
2796.5,1342,11536_NSE
2796.3999,1260,11536_NSE
2793.8999,3435,11536_NSE
2792.95,4953,11536_NSE
2790.75,6987,11536_NSE
2790.8,870,11536_NSE
2791,3449,11536_NSE
2790.7,2329,11536_NSE
2788.25,2234,11536_NSE
2788.95,691,11536_NSE
2786.3,1598,11536_NSE
2786.3999,1706,11536_NSE
2785.8999,1690,11536_NSE
2785.55,2216,11536_NSE
2783.05,3135,11536_NSE
2786.75,2896,11536_NSE
2784.95,1435,11536_NSE
2782.1499,1962,11536_NSE
2780.45,3213,11536_NSE
2780.7,1561,11536_NSE
2779.6001,2050,11536_NSE
2779.95,3190,11536_NSE
2775.1001,2148,11536_NSE
2776.2,1890,11536_NSE
2776.8999,1808,11536_NSE
2774.2,3433,11536_NSE
2774.1499,1552,11536_NSE
2773.95,1827,11536_NSE
2772.5,1912,11536_NSE
2771.8501,2574,11536_NSE
2771.1001,2977,11536_NSE
2771.45,2886,11536_NSE
2771.1499,1589,11536_NSE
2769.3,3508,11536_NSE
2769.45,3657,11536_NSE
2766.25,1953,11536_NSE
2768.75,1426,11536_NSE
2770.5,3129,11536_NSE
2771.25,5245,11536_NSE
2769,4090,11536_NSE
2770,1472,11536_NSE
2771.5,2087,11536_NSE
2769.95,2422,11536_NSE
2769.3501,1573,11536_NSE
2766.8501,2076,11536_NSE
2766,2374,11536_NSE
2768,2036,11536_NSE
2767.45,1380,11536_NSE
2765.75,2076,11536_NSE
2765.6001,1464,11536_NSE
2765.5,2032,11536_NSE
2767,1982,11536_NSE
2768.8501,2111,11536_NSE
2769.7,3255,11536_NSE
2770.8999,3095,11536_NSE
2770.6499,5186,11536_NSE
2770.3999,1387,11536_NSE
2770.05,787,11536_NSE
2770.25,1521,11536_NSE
2770.7,1754,11536_NSE
2770.8,954,11536_NSE
2770.8501,1125,11536_NSE
2770.5,4047,11536_NSE
2769.75,1418,11536_NSE
2768.55,1103,11536_NSE
2767.55,1541,11536_NSE
2766.3999,1534,11536_NSE
2766.5,3115,11536_NSE
2768.05,2109,11536_NSE
2769.7,2172,11536_NSE
2770.3501,1348,11536_NSE
2771.2,2867,11536_NSE
2772.3501,2166,11536_NSE
2772.8999,2097,11536_NSE
2772.95,1440,11536_NSE
2770.5,1989,11536_NSE
2771.05,3137,11536_NSE
2769.5,2585,11536_NSE
2769.1499,1048,11536_NSE
2768.2,2100,11536_NSE
2769.1499,2168,11536_NSE
2768.3501,1519,11536_NSE
2769.05,2890,11536_NSE
2767.05,1949,11536_NSE
2767.3501,1310,11536_NSE
2763.55,7532,11536_NSE
2765,7669,11536_NSE
2763.6001,5063,11536_NSE
2761.75,5113,11536_NSE
2761.95,5610,11536_NSE
2763.6499,8737,11536_NSE
2764.8,8010,11536_NSE
2770.2,10544,11536_NSE
2769.3,5440,11536_NSE
2771.7,7178,11536_NSE
2774.3,11278,11536_NSE
2776,7225,11536_NSE
2773,6755,11536_NSE
2769.05,7658,11536_NSE
2768.8999,6623,11536_NSE
2767.5,8166,11536_NSE
2764.8,5841,11536_NSE
2766.05,9339,11536_NSE
2764.45,10314,11536_NSE
2763.8,8219,11536_NSE
2762.6499,10034,11536_NSE
2762.25,18275,11536_NSE
2765.75,11573,11536_NSE
2764.1499,7870,11536_NSE
2767.3,7256,11536_NSE
2768.75,4220,11536_NSE
2768.8,4261,11536_NSE
2768.6499,3484,11536_NSE
2770.75,4913,11536_NSE
2768,2173,11536_NSE
2841.1499,86825,11536_NSE
2857.45,73128,11536_NSE
2850,48426,11536_NSE
2846,24811,11536_NSE
2843.7,27082,11536_NSE
2837.6001,30399,11536_NSE
2839.25,20036,11536_NSE
2836.95,21299,11536_NSE
2841.1001,21718,11536_NSE
2839.8999,8148,11536_NSE
2838.1001,7275,11536_NSE
2838.7,6392,11536_NSE
2837,7920,11536_NSE
2835.5,6234,11536_NSE
2835.6001,7420,11536_NSE
2842.75,20853,11536_NSE
2846,14792,11536_NSE
2844,12793,11536_NSE
2842.25,10416,11536_NSE
2842.25,5389,11536_NSE
2838.8,10210,11536_NSE
2838,7048,11536_NSE
2838.45,6131,11536_NSE
2837.55,5012,11536_NSE
2836,4574,11536_NSE
2831,19766,11536_NSE
2826,23657,11536_NSE
2825,9734,11536_NSE
2818.75,17571,11536_NSE
2818.2,8276,11536_NSE
2814,28245,11536_NSE
2822.3501,13945,11536_NSE
2824,16050,11536_NSE
2824,4267,11536_NSE
2825,12806,11536_NSE
2825,13389,11536_NSE
2825,12152,11536_NSE
2829.3,18159,11536_NSE
2833,10111,11536_NSE
2835,9649,11536_NSE
2843.55,13099,11536_NSE
2840.8999,12846,11536_NSE
2845.05,22509,11536_NSE
2843,12753,11536_NSE
2844.8,7694,11536_NSE
2841.5,6675,11536_NSE
2844,9553,11536_NSE
2844.8999,3729,11536_NSE
2845.8999,8197,11536_NSE
2848.95,9244,11536_NSE
2845,63383,11536_NSE
2845.1001,5527,11536_NSE
2843.6499,3544,11536_NSE
2840.8999,4969,11536_NSE
2841.95,3488,11536_NSE
2842.75,3887,11536_NSE
2841.95,1792,11536_NSE
2843.5,2666,11536_NSE
2844.55,2574,11536_NSE
2843,1281,11536_NSE
2840.6001,1761,11536_NSE
2842.8,2750,11536_NSE
2846.8999,11867,11536_NSE
2846.8,1925,11536_NSE
2846.8501,1772,11536_NSE
2846.5,1575,11536_NSE
2846.3,3278,11536_NSE
2846.1499,1296,11536_NSE
2845.05,1075,11536_NSE
2845.8,1724,11536_NSE
2843.5,2554,11536_NSE
2843.1001,3295,11536_NSE
2841.95,2221,11536_NSE
2841.8501,930,11536_NSE
2842,1623,11536_NSE
2839.3999,6164,11536_NSE
2839.3,5248,11536_NSE
2838,3548,11536_NSE
2835.8,6596,11536_NSE
2837.55,5713,11536_NSE
2838.3999,1657,11536_NSE
2837.95,3362,11536_NSE
2839.3999,6104,11536_NSE
2839.8501,3885,11536_NSE
2840.75,4460,11536_NSE
2840.6001,1336,11536_NSE
2840.5,1877,11536_NSE
2838.95,2002,11536_NSE
2838.05,1051,11536_NSE
2839.8501,760,11536_NSE
2839.6001,2999,11536_NSE
2839.45,1985,11536_NSE
2839.8,799,11536_NSE
2839.1001,812,11536_NSE
2839.8501,1829,11536_NSE
2841.45,2988,11536_NSE
2844.8,5166,11536_NSE
2843.05,2556,11536_NSE
2843.05,1307,11536_NSE
2842,1122,11536_NSE
2842,1113,11536_NSE
2840.25,672,11536_NSE
2839.7,965,11536_NSE
2838.8999,687,11536_NSE
2838,1919,11536_NSE
2839,672,11536_NSE
2838.5,851,11536_NSE
2837,1134,11536_NSE
2837.8501,932,11536_NSE
2836.3501,1334,11536_NSE
2832.05,4551,11536_NSE
2832.05,2883,11536_NSE
2832,2052,11536_NSE
2832.05,1577,11536_NSE
2826.3999,9155,11536_NSE
2827.75,2791,11536_NSE
2824,7320,11536_NSE
2825,4421,11536_NSE
2825.55,3695,11536_NSE
2826.6001,2339,11536_NSE
2826,1577,11536_NSE
2826.25,4286,11536_NSE
2827.05,3922,11536_NSE
2826.95,1683,11536_NSE
2827.6001,1459,11536_NSE
2827.05,3259,11536_NSE
2824.55,11074,11536_NSE
2825,2852,11536_NSE
2824.8501,1540,11536_NSE
2823.8999,5476,11536_NSE
2824.75,4255,11536_NSE
2824.8,1561,11536_NSE
2824.75,1325,11536_NSE
2824.8999,2020,11536_NSE
2822.6499,1701,11536_NSE
2818.2,6756,11536_NSE
2816.95,4614,11536_NSE
2818,3491,11536_NSE
2822.6001,3641,11536_NSE
2819.8999,3810,11536_NSE
2821,1457,11536_NSE
2821,1702,11536_NSE
2820,1505,11536_NSE
2818,1770,11536_NSE
2817.3,2512,11536_NSE
2819.1001,1987,11536_NSE
2819.95,2149,11536_NSE
2821.55,3116,11536_NSE
2822.7,1243,11536_NSE
2822.95,1287,11536_NSE
2823.2,1931,11536_NSE
2824.2,3205,11536_NSE
2824.55,2416,11536_NSE
2822.75,834,11536_NSE
2824.1001,1326,11536_NSE
2823.7,1080,11536_NSE
2825.3,3063,11536_NSE
2825.6001,1647,11536_NSE
2825,1048,11536_NSE
2825.7,962,11536_NSE
2825.3999,553,11536_NSE
2825,825,11536_NSE
2824.8501,1159,11536_NSE
2824.2,1996,11536_NSE
2824.45,863,11536_NSE
2822.05,733,11536_NSE
2821.6499,1677,11536_NSE
2823.8999,1713,11536_NSE
2824.6001,2501,11536_NSE
2825.1001,3579,11536_NSE
2827.8999,3715,11536_NSE
2830.8999,4297,11536_NSE
2830,2899,11536_NSE
2830.7,2134,11536_NSE
2832.3,2697,11536_NSE
2830.1001,1930,11536_NSE
2831.25,1071,11536_NSE
2833.2,2197,11536_NSE
2835.2,4229,11536_NSE
2836.8,4162,11536_NSE
2837.05,4918,11536_NSE
2835.1001,1919,11536_NSE
2834.8,2778,11536_NSE
2834.95,1779,11536_NSE
2836.3999,1463,11536_NSE
2837.1499,1108,11536_NSE
2837.05,1452,11536_NSE
2836,1389,11536_NSE
2835.05,1327,11536_NSE
2835,920,11536_NSE
2835.8,719,11536_NSE
2835.8,1513,11536_NSE
2836,2088,11536_NSE
2838,3347,11536_NSE
2839.75,8011,11536_NSE
2838.45,1700,11536_NSE
2838.3,2815,11536_NSE
2839.8999,1172,11536_NSE
2841.1001,4413,11536_NSE
2841.05,2321,11536_NSE
2840.1001,1865,11536_NSE
2840.8999,1217,11536_NSE
2837.7,707,11536_NSE
2839.7,933,11536_NSE
