Date,Type,open,close,low,High,Candle Mean,Moving Average Short,Moving Average Medium,Moving Average Long,EXPONENTIAL AVERAGE,RSI,Pattern
27-Oct-21,Bear,753.65,745.85,743.65,756.55,749.75,756.7924999999998,744.4290000000002,707.9672499999996,759.4961093660828,35.883871750934986,[]
28-Oct-21,Bear,724.35,688.1,681.15,734.5,706.225,754.0974999999999,744.0530000000003,708.9237499999997,752.6964799026463,29.140402221221677,[]
29-Oct-21,Bear,697.0,693.0,687.0,709.6,695.0,751.8525,744.0600000000003,709.8194999999997,747.011100864299,28.827292512648498,['Doji']
01-Nov-21,Bear,705.0,704.4,690.0,707.0,704.7,750.325,744.0400000000003,710.7564999999996,742.9529007819848,35.57464664937126,['Doji']
02-Nov-21,Bear,707.0,702.35,700.65,715.0,704.675,748.2325,744.3430000000002,711.7264999999996,739.0859578503672,35.691190275262414,[]
03-Nov-21,Bull,702.0,709.2,702.0,719.8,705.6,746.495,745.1610000000001,712.7162499999997,736.2396761503323,35.386081074643926,[]
04-Nov-21,Bull,713.0,713.7,713.0,716.45,713.35,745.98,745.5269999999999,713.6014999999996,734.0930403264912,34.77023101929328,['Doji']
08-Nov-21,Bull,717.0,730.45,709.1,735.1,723.725,745.6950000000002,745.7209999999999,714.5689999999998,733.7460841049206,42.12003140356488,[]
09-Nov-21,Bull,731.0,737.35,727.8,744.5,734.175,745.5675000000002,746.0339999999998,715.6159999999998,734.0893141901663,49.530324290614274,[]
10-Nov-21,Bull,736.4,737.9,730.1,745.05,737.15,745.5900000000001,746.252,716.7279999999997,734.4522366482456,49.24843710192643,['Doji']
11-Nov-21,Bull,734.95,735.1,728.5,741.55,735.0250000000001,745.5000000000002,746.3539999999999,717.7394999999998,734.5139283960317,49.46290528139039,['Doji']
12-Nov-21,Bull,737.7,750.3,734.25,755.5,744.0,745.065,746.3939999999999,718.6979999999998,736.0173637868859,56.9113220652929,[]
15-Nov-21,Bear,753.9,749.8,740.55,756.5,751.8499999999999,741.9150000000001,746.495,719.7087499999997,737.3299958071824,56.9239411080671,[]
16-Nov-21,Bear,752.7,746.45,743.45,761.7,749.575,738.7100000000002,746.3470000000001,720.7619999999997,738.1985676350698,56.943301179520795,[]
17-Nov-21,Bear,744.4,735.55,733.0,745.0,739.9749999999999,735.875,745.9600000000002,721.8214999999997,737.9463230983965,57.001179239464555,[]
18-Nov-21,Bear,739.45,726.05,716.15,741.3,732.75,732.4324999999999,745.4570000000001,722.8574999999996,736.8133399461683,56.78850918242951,[]
22-Nov-21,Bear,725.0,715.0,704.0,733.4,720.0,729.2149999999999,744.8470000000002,723.8369999999996,734.7358789989141,49.86756396170146,[]
23-Nov-21,Bull,714.0,729.25,705.2,733.6,721.625,727.5874999999999,744.4950000000001,724.9347499999997,734.2134143323509,49.98947981347465,[]
24-Nov-21,Bull,735.65,763.05,732.0,772.35,749.3499999999999,728.1374999999998,744.7620000000002,726.0362499999997,736.959755824508,57.11756322264001,[]
25-Nov-21,Bear,764.8,762.45,755.5,774.3,763.625,728.7649999999999,745.109,727.0944999999997,739.3873981269359,49.9593511672022,['Doji']
26-Nov-21,Bear,750.0,717.15,713.25,766.0,733.575,727.3299999999999,744.344,727.8797499999996,737.2695506862752,43.03758278225788,[]
29-Nov-21,Bear,707.0,702.6,682.65,715.0,704.8,728.055,743.077,728.5507499999997,733.9676887161538,36.06761738455569,['Doji']
30-Nov-21,Bear,704.0,683.85,679.7,712.65,693.925,727.5975,741.3609999999999,729.1352499999997,729.1945755050915,29.065288409966357,[]
01-Dec-21,Bull,695.0,707.95,682.75,711.05,701.475,727.7750000000001,740.1779999999998,729.7647499999999,727.1712825998446,28.857504731259553,[]
02-Dec-21,Bull,710.0,739.1,702.3,742.3,724.55,729.6125000000002,739.9819999999996,730.5504999999998,728.307350923669,36.07207277668878,[]
03-Dec-21,Bear,739.0,737.45,734.0,746.5,738.225,731.0250000000002,739.7389999999997,731.3534999999999,729.1780794071291,28.772869211116216,['Doji']
06-Dec-21,Bear,739.0,723.45,721.5,744.5,731.225,731.5125000000002,739.3019999999997,732.0115,728.6325480350215,28.8472768135357,[]
07-Dec-21,Bull,729.0,744.7,725.8,749.95,736.85,732.2250000000001,739.1059999999997,732.6519999999999,730.1627815554956,36.16209902234089,[]
08-Dec-21,Bull,751.2,761.4,748.2,764.4,756.3,733.4275000000002,739.4379999999996,733.3202499999998,733.1377547406865,43.52544928501143,[]
09-Dec-21,Bull,766.7,769.75,760.0,775.8,768.225,735.0200000000002,739.8279999999997,733.9862499999998,736.6246352415736,50.84453283806905,['Doji']
10-Dec-21,Bear,768.85,767.7,763.0,794.95,768.2750000000001,736.6500000000002,740.4079999999998,734.5459999999999,739.5841937899952,50.58463508198471,['Doji']
13-Dec-21,Bear,775.0,758.45,750.1,778.8,766.725,737.0575000000002,740.7369999999996,735.0179999999999,741.3809372385671,43.388415763537274,[]
14-Dec-21,Bull,755.9,763.7,750.5,766.0,759.8,737.7525000000003,741.2529999999997,735.569,743.5065622634654,43.39197462208769,[]
15-Dec-21,Bear,763.7,745.5,742.95,766.65,754.6,737.7050000000002,741.4639999999998,735.9275,743.6964134764687,43.463224431474174,['ENGULFING']
16-Dec-21,Bear,752.0,745.15,739.35,756.45,748.575,738.1850000000002,741.4829999999997,736.34325,743.8348502882336,43.34565128130812,[]
17-Dec-21,Bear,744.5,723.95,721.2,744.5,734.225,738.0800000000002,741.0829999999999,736.6370000000002,741.9410550226876,43.25642830285092,[]
20-Dec-21,Bear,717.0,701.7,685.5,717.0,709.35,737.4150000000002,740.6369999999998,736.6240000000001,738.1085735919554,43.18211348466547,[]
21-Dec-21,Bull,710.0,725.6,701.7,728.0,717.8,737.2325000000002,740.4259999999999,736.8725000000003,736.917280868912,43.27846957992237,[]
22-Dec-21,Bear,727.0,722.85,717.25,729.9,724.925,735.2225000000001,740.0849999999998,737.0222500000003,735.5775398337776,36.233501903025115,[]
23-Dec-21,Bear,732.8,731.3,728.85,747.5,732.05,733.6650000000001,739.962,737.0762500000003,735.1701550877035,43.29671070369371,['Doji']
24-Dec-21,Bear,732.5,722.4,713.4,734.9,727.45,733.9275,739.6720000000001,737.0390000000002,733.9539498412555,43.301088678418544,[]
27-Dec-21,Bull,717.0,723.2,713.0,726.4,720.1,734.9575000000001,738.956,736.8927500000002,732.9297641420883,43.183452109257765,[]
28-Dec-21,Bull,727.1,729.25,725.2,738.9,728.175,737.2275,737.2850000000002,736.7942500000004,732.5793104142704,43.006630850394465,['Doji']
29-Dec-21,Bear,729.0,722.75,720.1,734.2,725.875,737.9675000000001,735.5290000000002,736.6660000000002,731.6431856129113,35.717897602956185,['ENGULFING']
30-Dec-21,Bull,722.9,724.25,716.45,726.0,723.575,737.2250000000001,734.1690000000001,736.5335000000002,730.939072697396,42.94217313392024,"['Doji', 'HARAMI']"
31-Dec-21,Bull,725.0,730.3,725.0,735.0,727.65,736.8675,732.877,736.4582500000001,730.8782086309774,50.21200755980767,[]
03-Jan-22,Bull,732.0,736.6,730.5,738.65,734.3,737.5249999999999,732.0219999999999,736.5005,731.4231411423129,50.07953028041788,[]
04-Jan-22,Bear,743.0,739.25,732.65,747.0,741.125,737.2524999999999,731.571,736.6015000000001,732.1685562716165,57.37310324162086,[]
05-Jan-22,Bull,739.0,754.9,734.05,758.8,746.95,736.9275,731.6280000000002,736.78925,734.3334556743196,64.7276778265265,[]
06-Jan-22,Bear,748.9,739.8,730.1,748.9,744.3499999999999,735.4300000000001,731.4260000000002,737.0469999999998,734.8540789434319,64.62713699818212,[]
07-Jan-22,Bear,744.7,736.1,730.5,747.7,740.4000000000001,733.8499999999999,731.2310000000002,737.3292499999999,734.9727380916764,64.40999946281457,[]
10-Jan-22,Bull,737.1,738.85,734.1,743.0,737.975,732.87,732.2460000000002,737.5922499999999,735.3420011305644,64.45599797108801,"['Doji', 'HARAMI']"
11-Jan-22,Bull,738.65,765.1,728.5,768.9,751.875,732.9399999999999,733.6880000000002,737.8082499999998,738.1760962609869,71.62389924276646,[]
12-Jan-22,Bear,769.5,763.55,754.0,774.9,766.525,733.8425,734.8710000000002,737.9332499999997,740.5926585218454,64.31829406466983,[]
13-Jan-22,Bull,763.0,772.2,760.0,776.0,767.6,735.1949999999999,736.2680000000001,738.2599999999998,743.6028815197649,71.45170150634632,[]
14-Jan-22,Bull,769.0,780.1,763.65,795.0,774.55,738.0025,737.686,738.7192499999998,747.0787975655015,71.60739959743123,[]
17-Jan-22,Bear,783.5,779.05,773.9,789.4,781.275,741.8700000000001,738.9930000000002,739.0992499999998,750.1236739878348,64.31058495821728,[]
18-Jan-22,Bear,780.0,762.95,760.0,790.0,771.475,743.7375000000001,739.643,739.3612499999997,751.3452288461363,64.06490544521525,[]
19-Jan-22,Bear,761.75,744.2,736.0,761.75,752.975,744.8050000000001,739.7799999999999,739.5702499999996,750.66473086079,57.07415856093409,[]
20-Jan-22,Bear,744.0,738.0,735.0,751.7,741.0,745.1400000000001,739.7819999999998,739.5789999999996,749.4585660169053,50.11065668939829,[]
21-Jan-22,Bear,732.0,723.9,714.45,733.65,727.95,745.215,739.558,739.4872499999997,747.0244168724381,43.18107411783127,[]
24-Jan-22,Bear,723.9,702.45,689.0,725.25,713.175,744.1775000000001,738.6009999999999,738.8217499999998,742.7792343131583,36.29269175280804,[]
25-Jan-22,Bull,696.0,711.1,690.0,712.85,703.55,743.2700000000002,737.8269999999998,738.3034999999999,739.7621643785718,36.02585741129445,[]
27-Jan-22,Bull,699.8,709.1,691.0,712.3,704.45,742.5875000000002,737.0799999999998,737.7339999999999,736.8419582472792,36.13193115717896,[]
28-Jan-22,Bear,713.0,710.15,707.5,732.8,711.575,741.8825000000002,736.5719999999998,737.1667499999999,734.2998669856336,43.04998702010441,['Doji']
31-Jan-22,Bear,719.7,716.3,714.55,723.9,718.0,741.1825000000001,736.377,737.0249999999999,732.5855939393828,42.926244080110614,[]
01-Feb-22,Bull,721.0,738.75,720.65,744.3,729.875,741.2900000000001,736.852,737.0634999999999,733.1726802308701,42.78096562916595,[]
02-Feb-22,Bull,723.9,745.2,721.5,746.85,734.55,741.5875,737.171,737.0377500000001,734.3181392565015,50.06846696892132,[]
03-Feb-22,Bear,744.05,732.5,729.4,745.0,738.275,740.4675,736.56,736.9227500000001,734.1449831368348,42.759927140255,[]
04-Feb-22,Bear,735.0,726.95,724.0,741.15,730.975,739.825,735.8499999999999,736.95275,733.4597466476124,35.36413881999101,[]
07-Feb-22,Bear,728.8,715.15,713.35,729.9,721.9749999999999,738.7774999999999,735.8099999999998,736.9262500000001,731.7159612526017,35.58619198757947,[]
08-Feb-22,Bear,719.0,717.8,703.0,723.0,718.4,737.7249999999999,736.1139999999998,736.82625,730.3906316094967,42.82957691567431,['Doji']
09-Feb-22,Bull,722.0,733.45,719.05,735.4,727.725,736.1425,737.1059999999998,736.8667500000001,730.6820000276399,50.122025926804206,[]
10-Feb-22,Bear,736.9,731.05,728.05,741.55,733.9749999999999,734.5175,737.568,736.8682500000001,730.7170476440551,50.15646860493285,[]
11-Feb-22,Bear,727.9,723.7,719.45,733.9,725.8,732.0925,737.26,736.7410000000001,730.0487573922403,50.15746046185106,[]
14-Feb-22,Bear,714.8,695.75,691.0,714.8,705.275,727.8750000000001,736.4259999999999,736.4885000000002,726.7822090691698,50.19071035277706,[]
15-Feb-22,Bull,699.7,720.6,690.0,722.45,710.1500000000001,724.9525000000001,736.3689999999998,736.3577500000002,726.1934272530584,50.23748449307811,[]
16-Feb-22,Bull,724.9,740.75,722.1,750.85,732.825,723.8425,736.2899999999998,736.4112500000001,727.5797675146719,57.38019924912053,[]
17-Feb-22,Bear,741.1,734.2,731.35,745.0,737.6500000000001,723.3425,735.7459999999999,736.2752500000003,728.2102658466079,50.263218690247406,[]
18-Feb-22,Bear,729.9,727.5,725.5,739.2,728.7,722.8175,734.901,736.0690000000002,728.1426214802643,43.17390642568506,['Doji']
21-Feb-22,Bear,722.7,711.1,709.55,726.75,716.9000000000001,722.1775,733.7689999999999,735.9340000000002,726.5195146726202,36.01721200901956,[]
22-Feb-22,Bull,698.0,705.55,685.0,711.1,701.775,722.3325,732.711,735.7577500000001,724.5224180371325,28.79187034465032,[]
23-Feb-22,Bear,711.0,706.7,705.0,719.4,708.85,722.1125000000001,731.5709999999999,735.4525000000003,722.8250448907389,35.86927975025395,[]
24-Feb-22,Bear,682.0,654.85,651.95,688.0,668.425,719.4000000000001,729.758,734.8995000000002,716.3512310916209,36.12742871687887,[]
25-Feb-22,Bull,674.5,695.15,670.25,703.0,684.825,718.65,728.758,734.5620000000001,714.3320662257522,43.15248320939373,[]
28-Feb-22,Bull,690.0,707.5,684.5,709.65,698.75,718.21,728.4290000000001,734.3415000000001,713.6813932518711,43.09385903873205,[]
02-Mar-22,Bull,702.95,710.3,697.6,717.9,706.625,716.7875,728.6010000000001,734.2252500000001,713.359355799312,42.96165464088231,[]
03-Mar-22,Bear,718.8,706.7,703.0,724.6,712.75,714.8625,728.2230000000001,733.9877500000002,712.7251314374728,43.06689402284628,[]
04-Mar-22,Bull,699.9,700.15,689.05,710.7,700.025,713.245,727.7690000000001,733.6090000000003,711.5274998719992,43.169167473378515,['Doji']
07-Mar-22,Bear,690.0,677.8,663.55,691.7,683.9,710.7875,726.6990000000001,733.1360000000001,708.315357027047,43.247447935871335,[]
08-Mar-22,Bull,679.65,688.85,670.6,692.0,684.25,709.4725000000001,726.0280000000001,732.75175,706.4615135006615,43.06483161212514,[]
09-Mar-22,Bull,697.0,714.1,692.7,718.0,705.55,709.2874999999999,725.846,732.47625,707.1889884053603,42.91063924922132,[]
10-Mar-22,Bull,727.9,730.4,720.6,737.65,729.15,709.135,725.8690000000001,732.2955000000001,709.3995609381832,50.352508221803156,['Doji']
11-Mar-22,Bear,729.5,729.45,722.3,731.75,729.475,709.0550000000001,726.003,732.1227500000001,711.3091265631181,50.34252840851341,['Doji']
14-Mar-22,Bull,725.95,730.55,724.0,733.5,728.25,709.3975,726.1290000000001,731.984,713.141590699964,57.65389706889293,[]
15-Mar-22,Bear,733.0,721.3,716.25,736.0,727.15,710.675,725.9490000000001,731.8335000000001,713.9185820618723,57.56193157649537,['ENGULFING']
16-Mar-22,Bear,726.0,723.8,721.0,729.5,724.9,710.8349999999998,725.693,731.5717499999998,714.8596694845511,57.635301135387074,[]
17-Mar-22,Bull,730.5,740.1,729.55,743.8,735.3,710.8025,725.7100000000002,731.4245,717.2635104860224,64.56147912771962,[]
21-Mar-22,Bear,741.0,735.15,725.4,750.45,738.075,710.8499999999999,725.3150000000002,731.10925,718.9669856778298,57.36335817654489,['Doji']
22-Mar-22,Bull,735.0,739.15,723.05,743.9,737.075,711.4324999999999,725.3020000000001,730.7475,720.8891775180366,57.497661179561696,['Doji']
23-Mar-22,Bear,747.95,733.75,731.8,751.0,740.85,712.5649999999999,725.255,730.2897499999999,722.1140177544141,50.311033883579505,['ENGULFING']
24-Mar-22,Bull,733.0,733.45,731.0,742.3,733.225,713.9599999999999,725.1469999999998,729.78775,723.1936351111366,50.177757971875614,['Doji']
25-Mar-22,Bull,737.0,743.25,730.05,746.9,740.125,715.7874999999999,724.7099999999998,729.1110000000001,725.1037651005522,57.29358748064805,[]
28-Mar-22,Bear,747.0,737.0,726.55,749.7,742.0,719.895,724.179,728.4249999999998,726.2367398528805,56.96106977245767,['ENGULFING']
29-Mar-22,Bull,741.0,761.95,738.05,766.9,751.475,723.235,723.9739999999999,727.97175,729.6380027240348,57.26731169817198,[]
30-Mar-22,Bear,768.8,767.4,762.1,775.95,768.0999999999999,726.23,723.72,727.575,733.2343834169839,57.487871246380735,['Doji']
31-Mar-22,Bull,767.4,774.2,765.5,781.0,770.8,729.4250000000001,723.6229999999999,727.24725,737.1358707106044,57.66742201436767,[]
01-Apr-22,Bull,774.5,785.75,774.5,790.7,780.125,733.3775000000002,724.079,727.3337500000001,741.765787785785,64.89191314689072,[]
04-Apr-22,Bull,791.0,818.55,783.65,822.15,804.775,739.2975000000001,725.566,727.61725,749.0785699014245,65.18573819758817,[]
05-Apr-22,Bull,840.0,848.05,826.0,860.9,844.025,747.8100000000001,727.7670000000002,728.324,758.5044203870032,72.37855387608008,['Doji']
06-Apr-22,Bear,852.95,849.85,840.0,862.65,851.4000000000001,755.86,730.2860000000002,729.33875,767.2039993977647,72.7019020023032,['Doji']
07-Apr-22,Bear,850.0,817.4,813.6,866.0,833.7,761.0249999999999,732.5850000000003,729.9540000000001,771.984570883692,65.35929330837537,[]
08-Apr-22,Bull,823.0,839.3,817.4,844.8,831.15,766.4699999999999,735.1490000000002,730.4952499999999,778.3955641328641,72.40308519917254,[]
11-Apr-22,Bull,840.0,854.55,839.3,860.0,847.275,772.7249999999998,738.0580000000002,731.0534999999999,785.6483675487818,72.69091549964074,[]
12-Apr-22,Bear,853.9,844.9,835.0,859.0,849.4,778.4424999999999,740.7530000000002,731.6845,791.2913801631836,71.96794802963599,[]
13-Apr-22,Bear,849.9,840.5,836.5,854.9,845.2,784.4024999999999,743.2370000000003,732.3375,795.9779153857376,71.28511475584193,[]
18-Apr-22,Bull,831.35,842.7,821.4,846.75,837.0250000000001,790.3474999999999,745.316,732.99,800.4276377299531,71.53600829372436,[]
19-Apr-22,Bear,849.0,819.3,807.0,850.25,834.15,794.3074999999998,746.7980000000002,733.5052499999999,802.2250055651957,71.02246955793586,['ENGULFING']
20-Apr-22,Bull,825.6,827.65,820.0,835.95,826.625,798.9324999999999,748.701,734.0885,804.6464336066056,71.18758727157613,"['Doji', 'HARAMI']"
21-Apr-22,Bull,833.0,850.5,832.3,858.9,841.75,804.4999999999998,751.172,734.8224999999999,809.013439929786,71.39375882616332,[]
22-Apr-22,Bull,847.45,874.15,840.7,886.0,860.8,811.5199999999999,754.3520000000001,735.6777499999998,815.2169218412349,71.63786001203775,[]
